time,cpu,mem,temp
593.104,82.6,35.8,82.8
593.154,81.2,35.8,82.8
593.204,94.1,35.8,81.3
593.254,85.7,35.8,83.8
593.304,73.7,35.8,82.8
593.354,78.9,35.8,83.3
593.404,86.4,35.8,83.3
593.490,90.6,35.8,83.3
593.504,100.0,35.8,83.3
593.553,77.8,35.8,82.8
593.603,80.0,35.8,82.8
593.654,85.0,35.8,82.8
593.723,84.6,35.8,83.3
593.754,100.0,35.8,83.3
593.803,95.2,35.8,83.3
593.854,89.5,35.8,82.3
593.905,95.2,35.9,83.8
593.953,77.8,35.9,82.8
594.004,85.0,35.9,82.8
594.053,94.4,35.9,82.3
594.106,85.0,35.8,82.8
594.153,84.2,35.9,82.8
594.205,81.0,35.9,83.8
594.253,56.2,35.9,83.3
594.305,80.0,35.9,83.3
594.353,58.8,35.9,82.3
594.405,80.0,35.9,82.8
594.453,70.0,35.9,82.3
594.504,80.0,35.9,83.3
594.556,76.5,35.9,83.3
594.604,94.1,35.9,82.8
594.653,81.0,35.9,83.3
594.708,95.5,36.0,82.3
594.753,68.8,36.0,82.3
594.803,85.0,36.0,83.8
594.854,70.6,35.7,83.3
594.905,77.8,35.7,82.8
594.954,70.0,35.7,83.8
595.008,80.0,35.7,82.8
595.053,56.2,35.7,83.8
595.103,80.0,35.7,82.3
595.153,64.7,35.7,81.8
595.204,85.7,35.7,82.3
595.253,66.7,35.7,83.3
595.304,85.7,35.7,82.8
595.353,72.2,35.7,82.3
595.404,84.2,35.7,82.8
595.453,81.0,35.7,82.8
595.508,90.5,35.7,82.3
595.556,100.0,35.8,83.3
595.622,96.3,35.8,82.3
595.654,100.0,35.8,82.8
595.704,100.0,35.8,82.8
595.756,95.0,35.8,82.8
595.805,94.7,35.8,82.8
595.856,95.0,35.8,82.3
595.904,94.7,35.8,83.3
595.955,88.9,35.8,82.8
596.008,90.0,35.8,82.8
596.053,70.6,35.7,82.8
596.104,65.0,35.7,82.3
596.154,61.1,35.7,81.8
596.203,73.7,35.7,83.3
596.253,63.2,35.7,83.3
596.305,75.0,35.7,83.3
596.353,66.7,35.7,82.3
596.404,80.0,35.7,82.3
596.455,66.7,35.7,82.3
596.505,73.7,35.7,82.3
596.553,57.9,35.7,82.3
596.608,80.0,35.7,82.8
596.654,60.0,35.7,81.8
596.705,80.0,35.7,82.8
596.755,63.2,35.7,82.8
596.804,88.9,35.7,83.3
596.853,64.7,35.7,81.8
596.904,78.9,35.7,81.8
596.953,77.8,35.7,82.3
597.004,85.0,35.8,82.3
597.053,72.2,35.8,83.3
597.104,72.2,35.8,83.3
597.153,70.6,35.8,82.3
597.204,75.0,35.8,82.3
597.253,68.4,35.8,82.8
597.304,73.7,35.8,82.8
597.353,64.7,35.8,81.3
597.403,75.0,35.8,81.8
597.453,63.2,35.8,82.8
597.504,75.0,35.8,82.3
597.553,65.0,35.8,82.3
597.603,76.5,35.8,81.8
597.654,61.1,35.8,82.3
597.704,85.0,35.8,83.8
597.753,77.8,35.8,82.8
597.804,76.2,35.8,82.3
597.853,64.7,35.8,82.8
597.903,76.5,35.8,82.8
597.953,61.9,35.8,82.8
598.003,68.8,35.8,81.8
598.054,72.7,35.8,82.8
598.104,84.2,35.8,82.3
598.156,66.7,35.8,82.3
598.203,83.3,35.8,83.3
598.254,64.7,35.8,82.8
598.304,77.8,35.8,82.3
598.353,75.0,35.9,81.3
598.412,77.3,35.9,81.8
598.453,61.1,35.9,81.8
598.504,85.0,35.9,82.3
598.553,70.6,35.9,83.8
598.603,86.4,35.9,82.3
598.653,66.7,35.9,82.3
598.708,70.0,35.9,81.3
598.753,70.6,35.9,82.8
598.804,70.6,35.9,81.8
598.854,56.2,35.9,83.3
598.903,75.0,35.9,82.3
598.954,75.0,35.8,82.8
599.003,84.2,35.8,82.8
599.055,90.5,35.9,81.8
599.111,95.8,35.8,81.8
599.154,93.3,35.8,82.3
599.204,95.2,35.9,83.3
599.256,95.2,35.8,82.8
599.313,100.0,35.8,82.3
599.353,86.7,35.8,82.8
599.404,95.0,35.9,83.8
599.453,89.5,35.9,82.8
599.504,87.5,35.9,82.3
599.553,78.9,35.9,82.8
599.605,78.9,35.9,82.8
599.653,77.8,35.9,82.3
599.712,90.5,35.9,83.8
599.756,77.8,35.9,82.3
599.806,76.5,35.9,82.8
599.853,68.4,35.9,82.8
599.904,77.8,35.9,82.3
599.953,56.2,35.9,83.8
600.004,80.0,35.9,82.3
600.053,60.0,35.9,82.3
600.104,72.2,35.9,82.8
600.153,61.1,35.9,82.8
600.203,68.4,35.9,82.8
600.253,58.8,35.9,82.8
600.316,79.2,35.9,83.3
600.364,57.9,35.9,82.8
600.408,87.5,35.9,81.8
600.460,72.2,35.9,82.3
600.503,82.4,35.9,82.8
600.576,85.7,35.9,81.8
600.628,100.0,36.0,82.3
600.654,90.9,36.0,83.3
600.721,96.3,36.0,83.3
600.756,100.0,36.0,83.3
600.804,90.0,36.0,82.8
600.853,84.2,35.9,83.3
600.908,90.5,35.9,81.8
600.953,82.4,35.8,82.8
601.003,80.0,35.7,82.8
601.053,77.8,35.7,82.3
601.104,90.5,35.7,82.3
601.153,73.7,35.7,82.8
601.206,89.5,35.8,82.3
601.253,72.2,35.8,82.8
601.305,73.7,35.8,82.3
601.354,66.7,35.8,82.3
601.407,76.2,35.8,82.3
601.453,57.9,35.8,81.3
601.505,78.9,35.8,81.8
601.556,70.0,35.8,82.3
601.607,73.7,35.8,82.8
601.653,76.2,35.8,82.8
601.707,80.0,35.8,82.8
601.754,63.2,35.8,81.3
601.804,76.5,35.8,82.8
601.853,60.0,35.8,82.3
601.904,83.3,35.8,82.8
601.953,76.5,35.8,83.3
602.003,89.5,35.8,83.8
602.053,85.0,35.8,82.8
602.108,95.5,35.8,82.8
602.153,68.8,35.8,82.8
602.203,72.2,35.8,82.8
602.253,63.2,35.8,82.8
602.304,70.0,35.8,83.3
602.353,61.1,35.8,82.3
602.404,84.2,35.8,82.3
602.453,57.9,35.8,82.3
602.506,81.0,35.8,82.3
602.553,63.2,35.8,81.8
602.604,80.0,35.8,82.8
602.653,63.2,35.8,82.8
602.704,76.2,35.8,81.8
602.754,68.4,35.8,82.3
602.803,72.2,35.8,81.8
602.854,63.6,35.8,82.3
602.906,81.0,35.8,81.8
602.953,64.7,35.8,82.8
603.003,73.7,35.8,82.8
603.053,58.8,35.8,82.8
603.104,78.9,35.8,83.3
603.154,75.0,35.8,82.8
603.203,77.8,35.8,82.3
603.253,68.4,35.8,82.3
603.303,62.5,35.8,82.8
603.353,76.2,35.8,82.3
603.403,84.2,35.8,81.3
603.453,76.5,35.8,82.3
603.503,68.8,35.8,83.3
603.553,61.1,35.8,83.3
603.603,83.3,35.8,82.8
603.654,70.0,35.8,82.3
603.712,90.5,35.8,81.8
603.753,75.0,35.9,82.8
603.812,75.0,35.9,82.8
603.853,60.0,35.9,82.8
603.911,79.2,35.9,82.3
603.953,60.0,35.9,81.8
604.012,76.2,35.9,81.8
604.053,66.7,35.9,82.8
604.103,73.7,35.9,82.8
604.154,68.4,35.9,82.3
604.203,76.5,35.9,82.3
604.253,75.0,35.9,82.3
604.303,76.5,35.9,82.8
604.354,68.4,35.9,82.8
604.408,77.3,35.9,82.8
604.453,76.5,35.8,82.3
604.509,95.2,35.8,82.8
604.553,77.8,35.8,82.8
604.607,94.7,35.8,82.3
604.655,94.7,35.8,82.8
604.712,95.8,35.9,81.3
604.753,93.8,36.0,82.3
604.804,94.4,36.0,82.8
604.853,95.0,36.0,83.3
604.905,95.0,35.8,82.8
604.953,94.7,35.8,81.8
605.003,100.0,35.8,82.3
605.053,76.2,35.9,82.8
605.104,80.0,35.9,82.8
605.153,70.6,35.9,82.8
605.203,80.0,35.9,82.3
605.254,68.4,35.9,82.3
605.303,77.8,35.9,82.3
605.353,68.2,35.9,82.3
605.403,75.0,35.9,82.3
605.453,70.0,35.9,82.8
605.506,84.2,35.9,83.3
605.554,72.2,35.9,81.8
605.626,92.6,35.9,82.8
605.655,92.3,35.9,82.8
605.704,100.0,35.9,81.8
605.754,100.0,35.9,82.3
605.814,100.0,35.9,82.8
605.853,94.1,35.9,82.8
605.904,100.0,35.9,82.8
605.955,76.5,35.9,83.3
606.011,90.5,35.9,83.3
606.053,77.8,35.9,82.8
606.109,95.5,35.9,82.8
606.153,77.8,35.9,83.3
606.204,80.0,35.8,82.8
606.254,56.2,35.8,83.3
606.310,85.7,35.8,82.3
606.353,62.5,35.8,83.3
606.407,73.7,35.8,83.3
606.453,64.7,35.8,82.3
606.503,83.3,35.8,82.3
606.554,57.9,35.8,83.3
606.603,77.8,35.8,82.3
606.653,64.7,35.8,82.3
606.703,68.4,35.8,82.8
606.753,60.0,35.8,81.8
606.803,73.7,35.8,82.3
606.854,65.0,35.8,82.3
606.904,77.8,35.8,82.3
606.954,65.0,35.8,82.3
607.005,84.2,35.8,82.8
607.054,63.2,35.8,81.8
607.104,83.3,35.8,81.8
607.153,72.2,35.8,82.8
607.204,89.5,35.8,82.8
607.253,73.7,35.8,81.8
607.314,81.0,35.8,82.8
607.353,66.7,35.8,82.8
607.403,70.6,35.8,82.8
607.453,66.7,35.8,82.8
607.503,78.9,35.8,81.8
607.556,76.2,35.8,81.8
607.604,94.4,35.8,81.8
607.653,70.0,35.8,82.8
607.703,72.2,35.8,82.8
607.753,61.1,35.8,82.8
607.807,78.9,35.8,82.8
607.853,78.9,35.8,81.8
607.903,72.2,35.8,81.8
607.953,65.0,35.8,81.8
608.003,78.3,35.8,82.8
608.053,55.6,35.8,82.3
608.103,82.4,35.8,81.3
608.153,77.8,35.8,81.8
608.203,72.2,35.8,82.3
608.253,71.4,35.8,83.3
608.304,78.9,35.8,82.3
608.354,63.2,35.8,81.8
608.403,70.6,35.8,82.8
608.454,77.3,35.8,82.8
608.504,80.0,35.8,82.8
608.553,84.2,35.8,82.8
608.613,81.0,35.8,82.3
608.653,60.0,35.8,81.8
608.712,81.0,35.8,82.8
608.753,68.8,35.8,81.8
608.804,89.5,35.8,83.3
608.853,89.5,35.8,82.8
608.910,85.7,35.8,82.3
608.953,73.3,35.8,81.8
609.003,73.7,35.8,82.8
609.053,68.4,35.8,81.8
609.104,80.0,35.8,82.8
609.154,72.2,35.8,81.8
609.204,85.0,35.8,82.3
609.253,76.5,35.8,82.8
609.306,84.2,35.8,83.3
609.353,77.8,35.8,82.3
609.414,72.7,35.8,83.3
609.453,58.3,35.8,81.8
609.504,77.8,35.8,82.3
609.556,61.9,35.8,82.8
609.604,78.9,35.8,82.8
609.653,73.7,35.8,82.8
609.706,90.0,35.8,83.3
609.754,88.9,35.8,82.3
609.805,90.5,35.8,82.3
609.853,68.4,35.8,82.8
609.904,81.0,35.8,82.8
609.954,73.3,35.8,81.8
610.004,81.0,35.8,82.8
610.053,73.7,35.8,82.3
610.104,84.2,35.8,83.3
610.154,68.4,35.8,82.8
610.203,82.4,35.8,82.8
610.253,66.7,35.8,82.8
610.307,78.3,35.8,83.3
610.360,95.2,35.8,82.8
610.408,89.5,35.8,83.3
610.453,93.8,35.8,82.3
610.503,76.5,35.9,81.8
610.553,63.2,35.9,82.8
610.603,83.3,35.9,83.3
610.653,78.9,35.9,82.8
610.703,88.9,35.9,83.3
610.756,85.7,35.9,82.3
610.809,100.0,35.9,82.3
610.853,100.0,35.9,82.3
610.905,100.0,35.9,83.8
610.953,95.0,35.9,82.8
611.004,85.7,35.9,83.3
611.054,94.1,35.9,83.3
611.103,94.4,35.9,82.8
611.159,82.6,35.9,83.3
611.205,100.0,35.9,82.3
611.253,89.5,35.9,83.3
611.304,85.0,35.9,82.8
611.354,83.3,35.8,82.8
611.404,85.0,35.8,82.3
611.453,70.0,35.8,82.3
611.503,80.0,35.8,82.8
611.553,63.2,35.8,82.8
611.603,75.0,35.8,83.3
611.653,63.2,35.8,83.3
611.703,73.7,35.8,83.8
611.753,64.7,35.8,82.8
611.808,70.0,35.8,83.3
611.853,62.5,35.8,82.8
611.904,89.5,35.8,82.8
611.953,84.2,35.8,81.8
612.003,84.2,35.8,81.8
612.053,85.7,35.8,82.3
612.104,75.0,35.8,82.3
612.153,58.8,35.8,83.3
612.205,76.2,35.8,82.3
612.253,72.2,35.8,82.3
612.303,82.4,35.8,81.8
612.353,90.0,35.8,83.3
612.405,84.2,35.8,82.3
612.453,70.0,35.8,82.3
612.503,70.6,35.8,82.3
612.553,61.9,35.8,81.8
612.603,73.7,35.8,83.3
612.653,61.1,35.8,82.8
612.704,80.0,35.8,82.3
612.753,66.7,35.8,82.3
612.805,80.0,35.8,81.8
612.853,68.4,35.8,82.8
612.906,83.3,35.8,83.3
612.953,63.2,35.8,82.3
613.003,78.9,35.8,82.3
613.053,66.7,35.8,81.8
613.103,94.4,35.8,82.3
613.153,81.8,35.8,82.8
613.203,95.0,35.8,82.3
613.253,56.2,35.8,82.8
613.303,78.9,35.8,82.8
613.353,65.0,35.8,81.8
613.403,77.8,35.8,83.3
613.453,63.2,35.8,83.3
613.503,73.7,35.8,83.3
613.553,76.2,35.8,82.3
613.604,85.7,35.8,82.3
613.660,81.0,35.8,83.8
613.705,88.2,35.9,80.8
613.754,63.2,35.9,82.8
613.804,83.3,35.9,82.8
613.853,76.2,35.9,82.3
613.906,90.0,35.9,82.3
613.953,70.6,35.9,81.8
614.004,80.0,35.9,82.3
614.053,86.4,35.9,82.3
614.120,86.2,35.9,81.8
614.154,81.8,35.9,82.3
614.206,81.0,35.9,81.8
614.253,66.7,35.9,82.3
614.308,81.8,35.9,82.8
614.353,63.6,35.9,82.8
614.406,81.8,35.9,82.3
614.453,78.3,35.9,82.8
614.504,81.8,35.9,82.3
614.553,85.7,35.9,83.3
614.605,90.5,35.9,82.8
614.653,80.0,35.9,82.8
614.714,87.0,36.0,83.3
614.753,77.8,36.0,83.3
614.805,90.0,36.0,83.8
614.853,75.0,35.8,82.3
614.904,75.0,35.8,82.8
614.953,68.4,35.8,82.8
615.004,78.9,35.8,82.8
615.053,84.2,35.8,83.3
615.103,73.7,35.8,82.3
615.156,77.3,35.8,83.3
615.203,82.4,35.8,83.3
615.253,61.9,35.8,82.3
615.303,66.7,35.8,82.8
615.353,73.9,35.8,81.8
615.403,77.8,35.8,82.3
615.453,71.4,35.8,82.8
615.503,78.6,35.8,81.3
615.553,72.7,35.8,81.8
615.608,76.2,35.8,82.3
615.653,88.2,35.8,82.8
615.718,96.0,35.8,81.8
615.754,93.3,35.8,83.3
615.804,94.7,35.8,82.8
615.854,88.9,35.8,83.8
615.908,100.0,35.8,82.3
615.964,95.7,35.8,83.3
616.020,100.0,35.8,83.8
616.163,96.4,35.9,82.3
616.212,95.2,35.9,83.8
616.253,93.8,35.9,82.3
616.308,100.0,35.9,82.8
616.353,88.2,35.9,82.3
616.405,88.9,35.9,82.3
616.453,77.8,35.9,83.3
616.503,83.3,35.9,82.3
616.553,80.0,35.9,83.3
616.603,73.7,35.7,83.3
616.653,61.1,35.7,81.8
616.703,76.5,35.7,83.3
616.753,66.7,35.7,82.8
616.804,72.2,35.7,83.3
616.853,60.0,35.7,82.8
616.904,76.2,35.7,82.3
616.953,58.8,35.7,83.3
617.006,75.0,35.7,82.8
617.055,65.0,35.7,82.3
617.104,76.2,35.7,82.8
617.153,70.6,35.7,82.3
617.203,76.5,35.7,82.8
617.253,68.4,35.7,83.3
617.306,84.2,35.7,82.3
617.354,64.7,35.7,83.3
617.403,82.4,35.7,82.8
617.453,73.7,35.7,82.8
617.505,89.5,35.8,83.3
617.553,70.6,35.8,82.8
617.603,72.2,35.8,82.3
617.653,56.2,35.8,82.8
617.704,73.7,35.8,81.8
617.753,61.1,35.8,81.8
617.803,80.0,35.8,81.8
617.853,55.6,35.8,83.3
617.903,81.8,35.8,82.8
617.954,55.6,35.8,81.3
618.003,85.0,35.8,83.3
618.053,65.0,35.8,82.8
618.103,73.7,35.8,82.3
618.153,63.2,35.8,81.8
618.210,72.7,35.8,82.3
618.253,61.1,35.8,82.3
618.306,77.8,35.8,82.3
618.353,55.6,35.8,81.8
618.403,68.8,35.8,82.3
618.453,57.9,35.8,82.3
618.505,77.8,35.8,82.3
618.553,63.2,35.8,82.3
618.604,70.0,35.8,82.3
618.653,61.1,35.8,83.3
618.704,85.0,35.8,82.3
618.754,78.9,35.8,82.3
618.803,88.9,35.8,82.3
618.856,72.7,35.8,82.8
618.908,84.2,35.8,82.8
618.953,60.0,35.8,81.8
619.005,81.0,35.8,82.8
619.054,76.5,35.8,82.8
619.104,85.0,35.8,82.3
619.153,83.3,35.8,83.3
619.203,90.0,35.8,82.3
619.253,58.8,35.8,81.8
619.304,80.0,35.8,81.8
619.353,66.7,35.8,83.3
619.403,82.4,35.8,82.8
619.453,63.2,35.8,82.3
619.503,77.3,35.8,83.3
619.553,75.0,35.9,82.8
619.603,94.4,35.9,82.3
619.655,76.2,35.9,82.8
619.704,85.7,35.9,81.8
619.753,82.4,35.9,82.8
619.805,89.5,35.9,82.3
619.853,70.6,35.9,82.8
619.903,73.3,35.9,82.8
619.953,57.9,35.9,82.8
620.003,83.3,35.9,83.8
620.053,58.8,35.9,82.3
620.105,80.0,35.9,83.3
620.153,83.3,35.9,82.8
620.203,68.8,35.9,81.3
620.256,77.3,35.9,82.3
620.303,68.8,35.9,82.8
620.353,68.4,35.9,82.3
620.404,73.7,35.9,82.3
620.453,56.2,35.9,82.3
620.508,78.9,35.9,82.3
620.553,52.9,35.9,81.3
620.603,83.3,35.9,82.3
620.653,68.4,35.9,83.3
620.705,78.9,35.9,83.8
620.753,62.5,35.9,81.8
620.806,75.0,35.9,82.3
620.853,66.7,35.9,81.8
620.904,88.9,35.9,82.3
620.955,77.8,35.9,81.8
621.006,90.5,35.9,82.3
621.054,100.0,35.9,83.3
621.104,95.2,35.9,82.8
621.155,89.5,35.9,81.8
621.227,100.0,35.9,82.3
621.253,81.8,35.9,82.8
621.304,94.7,35.9,83.3
621.353,100.0,35.9,83.8
621.403,90.0,35.9,83.8
621.456,91.3,35.9,82.8
621.505,94.4,35.9,82.3
621.554,90.0,35.9,82.8
621.604,100.0,35.9,83.3
621.654,94.4,35.9,83.8
621.706,89.5,35.9,83.3
621.755,95.0,36.0,83.3
621.803,94.4,36.0,83.3
621.853,89.5,36.0,83.8
621.904,85.0,35.8,82.3
621.953,77.8,35.8,83.3
622.005,90.0,35.8,82.8
622.053,78.9,35.8,83.3
622.112,91.3,35.8,82.8
622.153,57.1,35.8,83.3
622.207,73.7,35.8,82.3
622.253,60.0,35.8,82.8
622.309,70.0,35.8,82.3
622.354,61.1,35.8,83.3
622.403,70.6,35.8,82.8
622.453,68.4,35.8,82.3
622.503,84.2,35.8,82.3
622.553,61.1,35.8,81.8
622.604,90.0,35.8,82.3
622.653,68.4,35.8,81.8
622.703,76.5,35.8,82.3
622.753,66.7,35.8,82.3
622.806,80.0,35.8,82.3
622.854,68.4,35.8,83.3
622.903,85.0,35.8,82.3
622.953,66.7,35.8,82.8
623.003,84.2,35.8,83.3
623.053,61.1,35.8,83.3
623.104,84.2,35.8,81.8
623.155,78.9,35.8,83.3
623.204,85.7,35.8,83.8
623.253,58.8,35.8,82.3
623.304,66.7,35.8,83.3
623.353,65.0,35.8,81.8
623.411,75.0,35.8,82.3
623.453,57.1,35.8,83.3
623.507,76.2,35.8,83.3
623.553,62.5,35.8,81.8
623.606,70.6,35.8,82.3
623.653,58.8,35.8,82.3
623.704,81.0,35.8,82.3
623.754,70.6,35.8,82.8
623.804,86.4,35.8,83.3
623.856,85.0,35.8,82.3
623.904,90.0,35.8,82.3
623.953,58.8,35.8,83.3
624.004,77.8,35.8,83.3
624.054,65.0,35.8,81.8
624.103,78.9,35.8,82.3
624.153,85.0,35.8,83.3
624.209,77.3,35.8,83.3
624.253,80.0,35.8,81.8
624.305,90.0,35.8,83.3
624.353,66.7,35.8,82.3
624.404,78.9,35.8,82.8
624.453,68.8,35.8,82.8
624.506,84.2,35.9,83.3
624.557,80.0,35.9,82.8
624.608,89.5,35.9,82.8
624.658,83.3,36.0,83.3
624.703,95.2,36.0,82.8
624.756,84.2,36.0,82.8
624.805,89.5,36.0,81.8
624.853,76.5,35.8,82.8
624.904,76.2,35.8,82.8
624.953,73.7,35.8,81.8
625.003,78.9,35.8,82.8
625.053,68.4,35.8,82.3
625.103,77.8,35.8,81.8
625.153,80.0,35.8,82.8
625.204,85.7,35.8,82.8
625.253,66.7,35.8,82.8
625.304,85.7,35.8,82.3
625.357,82.4,35.8,83.3
625.403,82.4,35.8,82.8
625.453,81.0,35.8,83.3
625.504,89.5,35.8,81.8
625.553,61.1,35.8,82.8
625.604,83.3,35.8,81.8
625.653,70.0,35.8,81.8
625.703,88.2,35.8,82.8
625.753,81.0,35.8,82.8
625.803,72.2,35.8,82.3
625.853,71.4,35.8,81.8
625.905,73.7,35.8,82.3
625.953,72.2,35.8,82.3
626.003,83.3,35.8,82.8
626.053,85.0,35.8,82.8
626.104,90.0,35.8,82.8
626.153,100.0,35.8,82.8
626.203,83.3,35.9,82.3
626.253,90.0,35.9,82.3
626.303,89.5,35.9,82.8
626.353,94.7,35.9,83.3
626.404,95.2,35.9,82.8
626.453,85.0,35.9,83.3
626.504,90.0,35.9,83.3
626.554,75.0,35.9,83.3
626.603,77.8,35.8,82.3
626.654,70.0,35.8,83.3
626.703,72.2,35.8,83.3
626.754,66.7,35.8,81.8
626.803,85.7,35.7,82.8
626.854,63.2,35.7,82.3
626.904,76.5,35.7,82.8
626.955,70.0,35.7,82.8
627.003,71.4,35.7,82.8
627.055,87.5,35.7,82.8
627.105,94.7,35.7,82.8
627.154,90.5,35.8,82.8
627.212,95.2,35.8,83.3
627.253,61.5,35.8,82.8
627.303,68.4,35.8,83.3
627.353,70.0,35.8,82.3
627.403,72.2,35.8,82.3
627.453,71.4,35.8,82.8
627.503,70.6,35.8,83.3
627.553,64.7,35.8,82.3
627.604,81.8,35.8,81.8
627.653,73.3,35.8,83.8
627.703,85.7,35.8,82.3
627.753,72.2,35.8,82.8
627.803,73.7,35.8,83.3
627.853,68.4,35.8,83.3
627.904,76.2,35.8,83.3
627.954,62.5,35.8,82.8
628.003,76.5,35.8,82.8
628.054,65.0,35.8,82.8
628.103,83.3,35.8,82.8
628.153,66.7,35.8,83.8
628.205,78.9,35.8,81.8
628.253,66.7,35.8,81.8
628.308,81.0,35.8,82.8
628.353,66.7,35.8,82.8
628.406,73.7,35.8,82.3
628.453,68.4,35.8,82.3
628.506,75.0,35.8,82.8
628.553,60.0,35.8,83.3
628.603,73.7,35.8,82.3
628.653,61.1,35.8,82.8
628.704,76.2,35.8,83.3
628.753,66.7,35.8,82.8
628.804,73.7,35.8,82.8
628.853,61.1,35.8,83.3
628.903,81.2,35.8,82.8
628.954,81.0,35.8,83.8
629.004,90.0,35.9,83.3
629.053,83.3,35.9,82.8
629.108,85.7,35.9,82.8
629.153,83.3,35.9,83.8
629.208,90.9,35.9,83.8
629.253,70.6,35.9,82.3
629.304,83.3,35.9,83.3
629.353,78.9,35.9,82.8
629.404,90.9,35.9,82.3
629.454,70.6,35.9,81.8
629.504,75.0,35.9,83.3
629.553,64.7,35.9,82.8
629.608,82.6,35.9,83.8
629.654,76.5,35.9,82.3
629.705,81.0,35.9,83.3
629.754,76.5,35.9,82.3
629.810,91.3,35.9,82.8
629.853,77.8,35.9,82.3
629.904,84.2,35.9,83.3
629.954,68.8,35.9,82.3
630.003,76.5,35.9,82.3
630.053,60.0,35.9,82.3
630.104,84.2,35.9,82.8
630.153,72.2,35.9,83.3
630.204,77.8,35.9,83.3
630.253,66.7,35.9,82.8
630.304,72.2,35.9,81.8
630.353,62.5,35.9,82.8
630.412,78.3,35.9,82.8
630.453,75.0,35.9,82.8
630.503,83.3,35.9,82.3
630.553,73.7,35.9,82.3
630.603,66.7,35.9,83.3
630.653,65.0,35.9,83.3
630.712,82.6,35.9,83.3
630.753,50.0,35.9,82.3
630.806,68.4,35.9,82.3
630.853,70.0,35.9,82.8
630.903,81.2,35.9,82.8
630.953,66.7,35.9,81.3
631.004,82.4,35.9,82.8
631.053,78.9,35.9,82.8
631.104,90.0,35.9,82.8
631.154,84.2,35.9,82.8
631.204,95.2,35.9,83.3
631.253,88.2,35.9,82.8
631.306,100.0,35.9,82.8
631.353,88.9,35.9,82.3
631.405,95.7,35.9,82.8
631.458,95.0,35.9,82.8
631.503,88.9,35.9,82.3
631.553,90.0,35.9,82.8
631.610,95.7,35.9,82.8
631.653,82.4,35.9,82.3
631.703,89.5,35.9,82.3
631.753,95.0,36.0,82.8
631.809,95.2,36.0,82.8
631.854,94.4,36.0,82.8
631.903,94.4,36.0,82.8
631.955,95.0,36.0,82.3
632.004,95.0,35.9,83.8
632.055,95.0,36.0,82.3
632.105,94.7,35.9,83.3
632.154,75.0,35.9,82.8
632.206,84.2,35.9,82.3
632.253,90.5,35.9,82.8
632.310,84.2,35.9,82.8
632.353,58.8,35.9,83.8
632.404,84.2,35.9,83.3
632.453,68.4,35.9,82.8
632.504,89.5,35.8,82.8
632.553,87.5,35.8,82.3
632.605,90.5,35.9,83.8
632.653,81.2,35.9,83.3
632.703,80.0,35.9,82.8
632.753,73.7,35.9,82.8
632.805,85.7,35.9,82.3
632.853,70.6,35.9,82.3
632.904,80.0,35.9,81.8
632.953,66.7,35.9,83.3
633.004,78.9,35.9,82.8
633.053,64.7,35.9,83.8
633.103,76.2,35.9,81.3
633.154,73.7,35.9,81.8
633.204,81.0,35.9,82.8
633.253,65.0,35.9,83.3
633.308,90.0,35.9,82.8
633.354,70.0,35.9,82.8
633.403,72.2,35.9,83.3
633.453,64.7,35.9,83.3
633.503,68.4,35.9,82.3
633.553,73.7,35.9,81.8
633.605,71.4,35.9,82.8
633.653,61.1,35.9,82.3
633.704,78.3,35.9,82.3
633.753,61.1,35.9,83.3
633.803,77.8,35.9,82.3
633.853,57.9,35.9,81.8
633.903,70.6,35.9,82.3
633.953,68.4,35.9,82.8
634.004,85.7,35.9,81.8
634.053,75.0,35.9,81.8
634.107,81.8,35.9,82.8
634.153,73.3,35.9,83.3
634.207,81.0,35.9,83.8
634.253,66.7,35.9,82.8
634.303,80.0,35.9,83.3
634.353,62.5,35.9,83.3
634.404,80.0,35.9,82.8
634.459,85.0,35.9,82.8
634.506,88.9,35.9,82.3
634.553,83.3,35.9,83.3
634.603,94.1,36.0,82.8
634.656,90.9,36.0,82.3
634.708,85.0,36.1,82.8
634.754,83.3,36.1,82.8
634.811,86.4,36.1,83.8
634.853,83.3,35.9,83.3
634.906,82.4,35.9,82.8
634.953,78.9,35.9,82.8
635.003,76.5,35.9,82.3
635.053,66.7,35.9,81.3
635.103,84.2,35.9,83.3
635.160,87.0,35.9,83.8
635.203,95.7,35.9,82.8
635.253,92.3,35.9,83.8
635.306,90.5,35.9,81.3
635.356,84.2,35.9,83.3
635.405,89.5,35.9,82.3
635.459,85.7,35.9,82.3
635.503,87.5,35.9,82.3
635.553,90.9,35.9,81.8
635.603,100.0,35.9,82.3
635.656,90.5,35.9,83.3
635.704,94.7,35.9,82.3
635.754,88.9,35.9,81.8
635.803,88.9,35.9,83.3
635.855,87.0,35.9,82.8
635.903,94.1,35.9,83.3
635.953,85.7,35.9,82.8
636.007,94.4,35.9,83.3
636.053,85.0,35.9,83.8
636.103,88.9,35.9,81.3
636.154,95.0,35.9,82.8
636.212,87.0,35.9,82.8
636.259,88.9,35.9,82.3
636.312,100.0,35.9,83.3
636.354,93.8,35.9,83.3
636.413,91.7,35.9,83.3
636.455,86.7,35.9,83.3
636.513,95.7,35.9,83.3
636.553,86.7,35.9,82.8
636.604,95.0,35.9,82.8
636.656,84.2,35.9,83.3
636.706,100.0,35.9,83.8
636.754,94.7,35.9,83.8
636.804,100.0,35.9,82.8
636.853,100.0,35.9,83.8
